ISOCode,Year,GDP
MEX,1965,"21,840,000,000.00"
MEX,1966,"24,320,000,000.00"
MEX,1967,"26,560,000,000.00"
MEX,1968,"29,360,000,000.00"
MEX,1969,"32,480,000,000.00"
MEX,1970,"35,520,000,000.00"
MEX,1971,"39,200,000,000.00"
MEX,1972,"45,200,000,000.00"
MEX,1973,"55,280,000,000.00"
MEX,1974,"72,000,000,000.00"
MEX,1975,"88,000,000,000.00"
MEX,1976,"88,875,923,765.00"
MEX,1977,"81,912,018,784.00"
MEX,1978,"103,000,000,000.00"
MEX,1979,"135,000,000,000.00"
MEX,1980,"206,000,000,000.00"
MEX,1981,"264,000,000,000.00"
MEX,1982,"185,000,000,000.00"
MEX,1983,"156,000,000,000.00"
MEX,1984,"184,000,000,000.00"
MEX,1985,"195,000,000,000.00"
MEX,1986,"135,000,000,000.00"
MEX,1987,"148,000,000,000.00"
MEX,1988,"182,000,000,000.00"
MEX,1989,"221,000,000,000.00"
MEX,1990,"261,000,000,000.00"
MEX,1991,"313,000,000,000.00"
MEX,1992,"363,000,000,000.00"
MEX,1993,"530,000,000,000.00"
MEX,1994,"554,000,000,000.00"
MEX,1995,"380,000,000,000.00"
MEX,1996,"432,000,000,000.00"
MEX,1997,"523,000,000,000.00"
MEX,1998,"557,000,000,000.00"
MEX,1999,"631,000,000,000.00"
MEX,2000,"742,000,000,000.00"
MEX,2001,"796,000,000,000.00"
MEX,2002,"811,000,000,000.00"
MEX,2003,"766,000,000,000.00"
MEX,2004,"819,000,000,000.00"
MEX,2005,"918,000,000,000.00"
MEX,2006,"1,020,000,000,000.00"
MEX,2007,"1,100,000,000,000.00"
MEX,2008,"1,160,000,000,000.00"
MEX,2009,"943,000,000,000.00"
MEX,2010,"1,110,000,000,000.00"
MEX,2011,"1,230,000,000,000.00"
MEX,2012,"1,260,000,000,000.00"
MEX,2013,"1,330,000,000,000.00"
MEX,2014,"1,360,000,000,000.00"
MEX,2015,"1,210,000,000,000.00"
MEX,2016,"1,110,000,000,000.00"
MEX,2017,"1,190,000,000,000.00"
MEX,2018,"1,260,000,000,000.00"
MEX,2019,"1,310,000,000,000.00"
MEX,2020,"1,120,000,000,000.00"
MEX,2021,"1,310,000,000,000.00"
MEX,2022,"1,470,000,000,000.00"
MKD,1990,"4,699,646,643.00"
MKD,1991,"4,938,775,510.00"
MKD,1992,"2,436,849,342.00"
MKD,1993,"2,682,456,897.00"
MKD,1994,"3,559,608,640.00"
MKD,1995,"4,707,041,315.00"
MKD,1996,"4,642,021,256.00"
MKD,1997,"3,912,986,091.00"
MKD,1998,"3,765,745,023.00"
MKD,1999,"3,863,619,285.00"
MKD,2000,"3,772,859,034.00"
MKD,2001,"3,709,636,031.00"
MKD,2002,"4,018,365,747.00"
MKD,2003,"4,946,296,599.00"
MKD,2004,"5,682,784,472.00"
MKD,2005,"6,258,602,873.00"
MKD,2006,"6,861,226,972.00"
MKD,2007,"8,336,474,974.00"
MKD,2008,"9,909,552,435.00"
MKD,2009,"9,401,736,825.00"
MKD,2010,"9,407,170,321.00"
MKD,2011,"10,494,626,768.00"
MKD,2012,"9,745,261,301.00"
MKD,2013,"10,817,702,346.00"
MKD,2014,"11,362,265,253.00"
MKD,2015,"10,064,519,963.00"
MKD,2016,"10,672,467,073.00"
MKD,2017,"11,307,067,070.00"
MKD,2018,"12,683,068,114.00"
MKD,2019,"12,606,338,449.00"
MKD,2020,"12,363,580,535.00"
MKD,2021,"13,998,355,971.00"
MKD,2022,"13,563,132,102.00"
MLI,1967,"275,494,477.60"
MLI,1968,"343,771,973.00"
MLI,1969,"339,913,867.10"
MLI,1970,"359,772,315.10"
MLI,1971,"395,218,628.90"
MLI,1972,"486,617,280.30"
MLI,1973,"563,683,703.30"
MLI,1974,"538,747,340.00"
MLI,1975,"830,710,615.20"
MLI,1976,"939,228,017.20"
MLI,1977,"1,049,838,548.00"
MLI,1978,"1,222,702,573.00"
MLI,1979,"1,595,422,956.00"
MLI,1980,"1,759,691,186.00"
MLI,1981,"1,538,972,424.00"
MLI,1982,"1,333,754,225.00"
MLI,1983,"1,297,765,326.00"
MLI,1984,"1,232,932,104.00"
MLI,1985,"1,392,196,048.00"
MLI,1986,"1,852,163,453.00"
MLI,1987,"2,090,629,987.00"
MLI,1988,"2,169,040,603.00"
MLI,1989,"2,181,821,909.00"
MLI,1990,"2,681,912,149.00"
MLI,1991,"2,724,131,458.00"
MLI,1992,"2,830,673,378.00"
MLI,1993,"2,818,281,085.00"
MLI,1994,"2,081,846,498.00"
MLI,1995,"2,706,425,157.00"
MLI,1996,"2,780,422,049.00"
MLI,1997,"2,697,105,823.00"
MLI,1998,"2,920,358,711.00"
MLI,1999,"3,440,724,710.00"
MLI,2000,"2,961,484,954.00"
MLI,2001,"3,468,337,942.00"
MLI,2002,"3,908,121,307.00"
MLI,2003,"4,714,071,980.00"
MLI,2004,"5,454,249,126.00"
MLI,2005,"6,247,515,888.00"
MLI,2006,"6,905,934,218.00"
MLI,2007,"8,156,468,826.00"
MLI,2008,"9,838,403,101.00"
MLI,2009,"10,231,962,390.00"
MLI,2010,"10,689,168,016.00"
MLI,2011,"12,995,112,690.00"
MLI,2012,"12,442,035,339.00"
MLI,2013,"13,242,690,786.00"
MLI,2014,"14,364,937,124.00"
MLI,2015,"13,104,764,378.00"
MLI,2016,"14,026,048,336.00"
MLI,2017,"15,365,713,048.00"
MLI,2018,"17,070,867,590.00"
MLI,2019,"17,280,250,810.00"
MLI,2020,"17,465,392,764.00"
MLI,2021,"19,309,463,508.00"
MLI,2022,"18,827,176,530.00"
MLT,1970,"250,721,821.60"
MLT,1971,"264,579,879.80"
MLT,1972,"295,118,249.30"
MLT,1973,"345,602,025.40"
MLT,1974,"376,094,108.50"
MLT,1975,"474,620,439.60"
MLT,1976,"527,936,988.80"
MLT,1977,"625,573,345.50"
MLT,1978,"793,675,169.90"
MLT,1979,"1,001,300,838.00"
MLT,1980,"1,250,242,108.00"
MLT,1981,"1,243,469,361.00"
MLT,1982,"1,234,518,125.00"
MLT,1983,"1,165,771,369.00"
MLT,1984,"1,101,828,569.00"
MLT,1985,"1,117,835,286.00"
MLT,1986,"1,435,079,200.00"
MLT,1987,"1,751,247,763.00"
MLT,1988,"2,019,474,244.00"
MLT,1989,"2,118,574,772.00"
MLT,1990,"2,547,163,582.00"
MLT,1991,"2,750,041,434.00"
MLT,1992,"3,021,910,217.00"
MLT,1993,"2,709,178,327.00"
MLT,1994,"2,998,570,147.00"
MLT,1995,"3,461,332,685.00"
MLT,1996,"3,585,755,121.00"
MLT,1997,"3,722,389,056.00"
MLT,1998,"3,958,227,428.00"
MLT,1999,"4,155,187,258.00"
MLT,2000,"4,069,515,557.00"
MLT,2001,"4,088,368,962.00"
MLT,2002,"4,470,446,352.00"
MLT,2003,"5,448,415,540.00"
MLT,2004,"6,098,092,512.00"
MLT,2005,"6,416,184,236.00"
MLT,2006,"6,778,324,087.00"
MLT,2007,"7,925,371,459.00"
MLT,2008,"9,090,406,750.00"
MLT,2009,"8,696,366,869.00"
MLT,2010,"9,035,824,366.00"
MLT,2011,"9,638,728,635.00"
MLT,2012,"9,461,776,292.00"
MLT,2013,"10,551,030,597.00"
MLT,2014,"11,625,848,975.00"
MLT,2015,"11,091,483,660.00"
MLT,2016,"11,668,015,566.00"
MLT,2017,"13,484,541,926.00"
MLT,2018,"15,404,393,365.00"
MLT,2019,"15,992,378,640.00"
MLT,2020,"15,252,609,039.00"
MLT,2021,"18,087,205,251.00"
MLT,2022,"18,125,564,514.00"
MMR,1960,"545,098,463.80"
MMR,1961,"605,581,577.30"
MMR,1962,"634,528,851.50"
MMR,1963,"598,998,434.70"
MMR,1964,"411,419,905.80"
MMR,1965,"367,053,111.30"
MMR,1966,"293,103,482.40"
MMR,1967,"420,359,035.90"
MMR,1968,"559,956,141.50"
MMR,1969,"571,854,203.60"
MMR,1970,"563,555,620.50"
MMR,1971,"587,448,416.50"
MMR,1972,"662,213,096.30"
MMR,1973,"719,754,670.10"
MMR,1974,"1,225,589,878.00"
MMR,1975,"1,061,107,354.00"
MMR,1976,"1,204,699,867.00"
MMR,1977,"873,579,940.50"
MMR,1978,"935,408,765.80"
MMR,1979,"952,265,052.00"
MMR,1980,"1,038,225,167.00"
MMR,1981,"1,111,000,756.00"
MMR,1982,"1,481,165,483.00"
MMR,1983,"1,381,573,615.00"
MMR,1984,"1,304,063,253.00"
MMR,1985,"1,478,908,160.00"
MMR,1986,"1,582,873,764.00"
MMR,1987,"1,562,448,083.00"
MMR,1988,"1,541,088,317.00"
MMR,1989,"2,013,448,240.00"
MMR,1990,"2,115,193,503.00"
MMR,1991,"2,069,832,687.00"
MMR,1992,"2,411,552,297.00"
MMR,1993,"3,163,020,044.00"
MMR,1994,"4,432,257,187.00"
MMR,1995,"5,289,174,927.00"
MMR,1996,"6,123,556,701.00"
MMR,1997,"4,722,288,502.00"
MMR,1998,"6,459,461,639.00"
MMR,1999,"8,486,832,801.00"
MMR,2000,"8,905,066,164.00"
MMR,2001,"6,477,790,688.00"
MMR,2002,"6,777,632,512.00"
MMR,2003,"10,467,109,978.00"
MMR,2004,"10,567,354,056.00"
MMR,2005,"11,986,972,419.00"
MMR,2006,"14,502,553,710.00"
MMR,2007,"20,182,477,481.00"
MMR,2008,"31,862,554,102.00"
MMR,2009,"36,906,181,381.00"
MMR,2010,"49,540,813,342.00"
MMR,2011,"59,977,326,086.00"
MMR,2012,"59,937,796,642.00"
MMR,2013,"60,269,732,883.00"
MMR,2014,"65,446,196,920.00"
MMR,2015,"59,687,411,769.00"
MMR,2016,"63,216,143,490.00"
MMR,2017,"66,055,090,634.00"
MMR,2018,"67,855,845,007.00"
MMR,2019,"75,072,038,086.00"
MMR,2020,"79,045,695,085.00"
MMR,2021,"66,262,813,093.00"
MMR,2022,"62,263,466,264.00"
MNE,2000,"984,293,043.80"
MNE,2001,"1,159,869,246.00"
MNE,2002,"1,284,685,051.00"
MNE,2003,"1,707,710,053.00"
MNE,2004,"2,073,234,418.00"
MNE,2005,"2,257,174,481.00"
MNE,2006,"2,721,903,149.00"
MNE,2007,"3,680,711,744.00"
MNE,2008,"4,545,674,528.00"
MNE,2009,"4,159,330,370.00"
MNE,2010,"4,142,983,843.00"
MNE,2011,"4,544,428,421.00"
MNE,2012,"4,087,526,242.00"
MNE,2013,"4,465,772,400.00"
MNE,2014,"4,593,853,291.00"
MNE,2015,"4,054,730,078.00"
MNE,2016,"4,376,930,578.00"
MNE,2017,"4,856,599,481.00"
MNE,2018,"5,506,942,238.00"
MNE,2019,"5,542,054,181.00"
MNE,2020,"4,769,996,866.00"
MNE,2021,"5,861,427,505.00"
MNE,2022,"6,229,801,581.00"
MNG,1981,"2,310,099,100.00"
MNG,1982,"2,552,401,933.00"
MNG,1983,"2,725,736,633.00"
MNG,1984,"2,098,734,600.00"
MNG,1985,"2,186,505,475.00"
MNG,1986,"2,896,178,867.00"
MNG,1987,"3,020,611,600.00"
MNG,1988,"3,204,461,567.00"
MNG,1989,"3,576,966,800.00"
MNG,1990,"2,560,785,660.00"
MNG,1991,"2,379,018,326.00"
MNG,1992,"1,317,611,864.00"
MNG,1993,"768,401,634.20"
MNG,1994,"925,817,092.20"
MNG,1995,"1,452,165,005.00"
MNG,1996,"1,345,719,472.00"
MNG,1997,"1,180,934,203.00"
MNG,1998,"1,124,440,205.00"
MNG,1999,"1,057,408,589.00"
MNG,2000,"1,136,896,124.00"
MNG,2001,"1,267,997,934.00"
MNG,2002,"1,396,555,720.00"
MNG,2003,"1,595,297,356.00"
MNG,2004,"1,992,066,808.00"
MNG,2005,"2,523,471,601.00"
MNG,2006,"3,414,055,662.00"
MNG,2007,"4,234,999,704.00"
MNG,2008,"5,623,216,608.00"
MNG,2009,"4,583,850,368.00"
MNG,2010,"7,189,481,999.00"
MNG,2011,"10,409,797,378.00"
MNG,2012,"12,292,770,632.00"
MNG,2013,"12,582,122,604.00"
MNG,2014,"12,226,514,668.00"
MNG,2015,"11,619,892,591.00"
MNG,2016,"11,181,350,649.00"
MNG,2017,"11,480,847,741.00"
MNG,2018,"13,178,094,720.00"
MNG,2019,"14,206,359,018.00"
MNG,2020,"13,312,981,429.00"
MNG,2021,"15,286,441,738.00"
MNG,2022,"17,146,471,626.00"
MNP,2002,"1,284,000,000.00"
MNP,2003,"1,239,000,000.00"
MNP,2004,"1,210,000,000.00"
MNP,2005,"1,061,000,000.00"
MNP,2006,"990,000,000.00"
MNP,2007,"938,000,000.00"
MNP,2008,"939,000,000.00"
MNP,2009,"795,000,000.00"
MNP,2010,"799,000,000.00"
MNP,2011,"729,000,000.00"
MNP,2012,"746,000,000.00"
MNP,2013,"772,000,000.00"
MNP,2014,"832,000,000.00"
MNP,2015,"910,000,000.00"
MNP,2016,"1,230,000,000.00"
MNP,2017,"1,560,000,000.00"
MNP,2018,"1,301,000,000.00"
MNP,2019,"1,181,000,000.00"
MNP,2020,"858,000,000.00"
MOZ,1991,"3,854,856,435.00"
MOZ,1992,"2,798,696,511.00"
MOZ,1993,"2,883,161,897.00"
MOZ,1994,"2,958,108,170.00"
MOZ,1995,"3,061,646,174.00"
MOZ,1996,"4,030,146,135.00"
MOZ,1997,"4,873,663,775.00"
MOZ,1998,"5,551,118,149.00"
MOZ,1999,"6,285,219,691.00"
MOZ,2000,"5,930,685,215.00"
MOZ,2001,"5,650,154,067.00"
MOZ,2002,"5,950,769,427.00"
MOZ,2003,"6,583,526,861.00"
MOZ,2004,"7,937,255,565.00"
MOZ,2005,"8,868,504,900.00"
MOZ,2006,"9,509,835,537.00"
MOZ,2007,"10,811,456,006.00"
MOZ,2008,"12,920,340,965.00"
MOZ,2009,"12,263,894,790.00"
MOZ,2010,"11,411,894,724.00"
MOZ,2011,"14,619,279,989.00"
MOZ,2012,"16,688,114,144.00"
MOZ,2013,"17,198,073,057.00"
MOZ,2014,"17,978,246,586.00"
MOZ,2015,"16,208,985,770.00"
MOZ,2016,"12,069,051,237.00"
MOZ,2017,"13,264,640,646.00"
MOZ,2018,"15,017,358,751.00"
MOZ,2019,"15,512,759,175.00"
MOZ,2020,"14,235,420,505.00"
MOZ,2021,"16,168,056,389.00"
MOZ,2022,"18,406,835,955.00"
MRT,1961,"159,213,430.20"
MRT,1962,"164,271,557.60"
MRT,1963,"168,186,297.20"
MRT,1964,"224,495,743.80"
MRT,1965,"255,340,475.00"
MRT,1966,"266,533,605.20"
MRT,1967,"282,615,310.20"
MRT,1968,"311,395,937.20"
MRT,1969,"295,062,308.50"
MRT,1970,"309,405,316.10"
MRT,1971,"335,568,907.10"
MRT,1972,"391,669,449.30"
MRT,1973,"493,237,876.30"
MRT,1974,"613,010,552.50"
MRT,1975,"703,377,837.50"
MRT,1976,"775,045,516.90"
MRT,1977,"799,030,017.10"
MRT,1978,"804,629,876.80"
MRT,1979,"951,900,945.20"
MRT,1980,"1,047,925,106.00"
MRT,1981,"1,105,494,682.00"
MRT,1982,"1,108,776,653.00"
MRT,1983,"1,165,171,263.00"
MRT,1984,"1,074,373,230.00"
MRT,1985,"1,009,723,326.00"
MRT,1986,"1,186,628,779.00"
MRT,1987,"1,344,664,725.00"
MRT,1988,"1,414,951,290.00"
MRT,1989,"1,450,647,019.00"
MRT,1990,"1,506,914,408.00"
MRT,1991,"2,133,692,697.00"
MRT,1992,"2,164,298,425.00"
MRT,1993,"1,847,353,211.00"
MRT,1994,"1,944,876,755.00"
MRT,1995,"2,091,726,101.00"
MRT,1996,"2,132,087,009.00"
MRT,1997,"2,071,996,564.00"
MRT,1998,"2,032,347,665.00"
MRT,1999,"1,985,922,776.00"
MRT,2000,"1,779,520,886.00"
MRT,2001,"1,746,063,558.00"
MRT,2002,"1,777,057,481.00"
MRT,2003,"2,051,147,607.00"
MRT,2004,"2,362,501,023.00"
MRT,2005,"2,936,019,526.00"
MRT,2006,"3,919,577,286.00"
MRT,2007,"4,346,212,355.00"
MRT,2008,"5,206,437,194.00"
MRT,2009,"4,714,595,548.00"
MRT,2010,"5,628,878,798.00"
MRT,2011,"6,764,627,746.00"
MRT,2012,"6,728,208,836.00"
MRT,2013,"7,223,071,097.00"
MRT,2014,"6,592,537,782.00"
MRT,2015,"6,166,863,897.00"
MRT,2016,"6,398,747,592.00"
MRT,2017,"6,800,135,898.00"
MRT,2018,"7,473,550,557.00"
MRT,2019,"7,894,764,886.00"
MRT,2020,"8,260,752,385.00"
MRT,2021,"9,222,536,364.00"
MRT,2022,"9,780,863,579.00"
MUS,1976,"704,030,891.20"
MUS,1977,"823,633,467.70"
MUS,1978,"1,015,369,264.00"
MUS,1979,"1,211,139,695.00"
MUS,1980,"1,131,789,370.00"
MUS,1981,"1,142,388,185.00"
MUS,1982,"1,078,403,870.00"
MUS,1983,"1,090,276,947.00"
MUS,1984,"1,040,554,601.00"
MUS,1985,"1,076,122,279.00"
MUS,1986,"1,462,904,818.00"
MUS,1987,"1,880,850,431.00"
MUS,1988,"2,134,513,097.00"
MUS,1989,"2,181,934,976.00"
MUS,1990,"2,653,485,893.00"
MUS,1991,"2,856,889,220.00"
MUS,1992,"3,224,265,890.00"
MUS,1993,"3,263,363,787.00"
MUS,1994,"3,558,143,578.00"
MUS,1995,"4,040,341,983.00"
MUS,1996,"4,421,952,041.00"
MUS,1997,"4,187,375,954.00"
MUS,1998,"4,169,672,975.00"
MUS,1999,"4,343,708,953.00"
MUS,2000,"4,663,321,081.00"
MUS,2001,"4,613,637,275.00"
MUS,2002,"4,841,310,240.00"
MUS,2003,"5,816,559,039.00"
MUS,2004,"6,578,840,419.00"
MUS,2005,"6,488,743,193.00"
MUS,2006,"7,028,810,681.00"
MUS,2007,"8,150,150,209.00"
MUS,2008,"9,990,356,674.00"
MUS,2009,"9,128,843,109.00"
MUS,2010,"10,003,670,690.00"
MUS,2011,"11,518,413,430.00"
MUS,2012,"11,668,696,397.00"
MUS,2013,"12,292,974,141.00"
MUS,2014,"13,074,129,952.00"
MUS,2015,"12,007,291,046.00"
MUS,2016,"12,594,155,464.00"
MUS,2017,"13,713,506,131.00"
MUS,2018,"14,735,695,931.00"
MUS,2019,"14,436,346,980.00"
MUS,2020,"11,408,106,446.00"
MUS,2021,"11,484,357,948.00"
MUS,2022,"12,948,726,654.00"
MWI,1980,"1,801,156,775.00"
MWI,1981,"1,801,193,910.00"
MWI,1982,"1,717,379,495.00"
MWI,1983,"1,780,148,050.00"
MWI,1984,"1,758,028,656.00"
MWI,1985,"1,646,442,273.00"
MWI,1986,"1,722,586,299.00"
MWI,1987,"1,721,711,809.00"
MWI,1988,"2,008,189,508.00"
MWI,1989,"2,314,205,129.00"
MWI,1990,"2,737,087,862.00"
MWI,1991,"3,206,783,830.00"
MWI,1992,"2,618,837,835.00"
MWI,1993,"3,013,392,658.00"
MWI,1994,"1,719,864,761.00"
MWI,1995,"2,033,701,498.00"
MWI,1996,"3,319,573,750.00"
MWI,1997,"3,875,785,863.00"
MWI,1998,"2,547,609,590.00"
MWI,1999,"2,584,478,924.00"
MWI,2000,"2,537,307,580.00"
MWI,2001,"2,498,008,665.00"
MWI,2002,"5,087,328,438.00"
MWI,2003,"4,669,789,300.00"
MWI,2004,"5,058,726,350.00"
MWI,2005,"5,320,409,651.00"
MWI,2006,"5,818,279,739.00"
MWI,2007,"6,451,210,219.00"
MWI,2008,"7,743,617,352.00"
MWI,2009,"9,009,887,947.00"
MWI,2010,"10,128,323,011.00"
MWI,2011,"11,648,142,958.00"
MWI,2012,"8,773,203,178.00"
MWI,2013,"8,031,571,928.00"
MWI,2014,"8,801,326,169.00"
MWI,2015,"9,219,474,379.00"
MWI,2016,"7,909,868,618.00"
MWI,2017,"8,943,543,677.00"
MWI,2018,"9,880,675,786.00"
MWI,2019,"11,025,371,147.00"
MWI,2020,"12,056,108,778.00"
MWI,2021,"12,602,334,122.00"
MWI,2022,"13,164,667,627.00"
MYS,1960,"1,916,229,477.00"
MYS,1961,"1,901,856,123.00"
MYS,1962,"2,001,489,602.00"
MYS,1963,"2,510,110,348.00"
MYS,1964,"2,674,423,922.00"
MYS,1965,"2,956,337,669.00"
MYS,1966,"3,143,517,944.00"
MYS,1967,"3,188,924,677.00"
MYS,1968,"3,330,371,551.00"
MYS,1969,"3,664,552,041.00"
MYS,1970,"3,864,145,667.00"
MYS,1971,"4,244,395,956.00"
MYS,1972,"5,043,347,250.00"
MYS,1973,"7,662,902,678.00"
MYS,1974,"9,496,204,302.00"
MYS,1975,"9,298,800,799.00"
MYS,1976,"11,050,234,599.00"
MYS,1977,"13,139,488,633.00"
MYS,1978,"16,358,079,862.00"
MYS,1979,"21,213,264,962.00"
MYS,1980,"24,488,224,677.00"
MYS,1981,"25,004,285,792.00"
MYS,1982,"26,804,493,635.00"
MYS,1983,"30,347,442,111.00"
MYS,1984,"33,942,897,422.00"
MYS,1985,"31,199,633,353.00"
MYS,1986,"27,734,111,400.00"
MYS,1987,"32,181,210,158.00"
MYS,1988,"35,272,109,220.00"
MYS,1989,"38,847,965,293.00"
MYS,1990,"44,024,585,240.00"
MYS,1991,"49,143,148,094.00"
MYS,1992,"59,167,550,163.00"
MYS,1993,"66,894,966,969.00"
MYS,1994,"74,478,356,958.00"
MYS,1995,"88,705,342,903.00"
MYS,1996,"101,000,000,000.00"
MYS,1997,"100,000,000,000.00"
MYS,1998,"72,167,498,981.00"
MYS,1999,"79,148,421,053.00"
MYS,2000,"93,789,736,842.00"
MYS,2001,"92,783,947,368.00"
MYS,2002,"101,000,000,000.00"
MYS,2003,"110,000,000,000.00"
MYS,2004,"125,000,000,000.00"
MYS,2005,"144,000,000,000.00"
MYS,2006,"163,000,000,000.00"
MYS,2007,"194,000,000,000.00"
MYS,2008,"231,000,000,000.00"
MYS,2009,"202,000,000,000.00"
MYS,2010,"255,000,000,000.00"
MYS,2011,"298,000,000,000.00"
MYS,2012,"314,000,000,000.00"
MYS,2013,"323,000,000,000.00"
MYS,2014,"338,000,000,000.00"
MYS,2015,"301,000,000,000.00"
MYS,2016,"301,000,000,000.00"
MYS,2017,"319,000,000,000.00"
MYS,2018,"359,000,000,000.00"
MYS,2019,"365,000,000,000.00"
MYS,2020,"337,000,000,000.00"
MYS,2021,"374,000,000,000.00"
MYS,2022,"407,000,000,000.00"
NAM,1980,"2,421,990,338.00"
NAM,1981,"2,249,908,578.00"
NAM,1982,"2,118,710,248.00"
NAM,1983,"2,297,400,688.00"
NAM,1984,"1,951,260,038.00"
NAM,1985,"1,608,237,350.00"
NAM,1986,"1,809,048,527.00"
NAM,1987,"2,300,068,217.00"
NAM,1988,"2,495,094,746.00"
NAM,1989,"2,535,135,798.00"
NAM,1990,"2,789,921,853.00"
NAM,1991,"2,996,869,281.00"
NAM,1992,"3,429,521,699.00"
NAM,1993,"3,251,188,833.00"
NAM,1994,"3,666,503,530.00"
NAM,1995,"3,978,514,206.00"
NAM,1996,"3,989,163,197.00"
NAM,1997,"4,154,989,950.00"
NAM,1998,"3,873,109,866.00"
NAM,1999,"3,868,551,730.00"
NAM,2000,"3,922,232,165.00"
NAM,2001,"3,557,341,215.00"
NAM,2002,"3,349,169,826.00"
NAM,2003,"4,926,439,384.00"
NAM,2004,"6,609,205,995.00"
NAM,2005,"7,248,374,838.00"
NAM,2006,"8,001,779,551.00"
NAM,2007,"8,839,536,476.00"
NAM,2008,"8,607,431,497.00"
NAM,2009,"8,938,847,189.00"
NAM,2010,"11,431,412,421.00"
NAM,2011,"12,523,359,441.00"
NAM,2012,"13,042,053,592.00"
NAM,2013,"12,043,307,277.00"
NAM,2014,"12,435,430,970.00"
NAM,2015,"11,335,161,084.00"
NAM,2016,"10,722,018,732.00"
NAM,2017,"12,895,153,160.00"
NAM,2018,"13,682,018,827.00"
NAM,2019,"12,541,928,103.00"
NAM,2020,"10,583,748,542.00"
NAM,2021,"12,446,290,855.00"
NAM,2022,"12,914,932,656.00"
NCL,1965,"159,594,492.50"
NCL,1966,"164,206,536.40"
NCL,1967,"180,036,767.60"
NCL,1968,"215,507,162.60"
NCL,1969,"263,108,841.30"
NCL,1970,"358,815,684.10"
NCL,1971,"413,985,778.60"
NCL,1972,"506,808,996.70"
NCL,1973,"542,293,399.90"
NCL,1974,"637,403,478.50"
NCL,1975,"816,652,164.40"
NCL,1976,"798,313,521.70"
NCL,1977,"837,620,126.60"
NCL,1978,"846,004,687.80"
NCL,1979,"1,047,225,724.00"
NCL,1980,"1,182,463,951.00"
NCL,1981,"972,564,154.80"
NCL,1982,"904,599,869.70"
NCL,1983,"823,857,893.20"
NCL,1984,"796,066,194.70"
NCL,1985,"854,820,893.60"
NCL,1986,"1,201,321,514.00"
NCL,1987,"1,488,093,102.00"
NCL,1988,"2,072,775,508.00"
NCL,1989,"2,185,082,939.00"
NCL,1990,"2,529,440,424.00"
NCL,1991,"2,653,780,672.00"
NCL,1992,"2,923,883,281.00"
NCL,1993,"2,822,243,781.00"
NCL,1994,"3,038,728,385.00"
NCL,1995,"3,628,440,505.00"
NCL,1996,"3,606,968,436.00"
NCL,1997,"3,291,131,281.00"
NCL,1998,"3,556,304,833.00"
NCL,1999,"3,647,802,050.00"
NCL,2000,"3,420,032,041.00"
NCL,2001,"3,297,734,891.00"
NCL,2002,"3,740,056,748.00"
NCL,2003,"4,915,353,827.00"
NCL,2004,"5,895,008,978.00"
NCL,2005,"6,238,629,487.00"
NCL,2006,"6,979,155,388.00"
NCL,2007,"8,819,917,180.00"
NCL,2008,"9,067,619,760.00"
NCL,2009,"8,704,438,102.00"
NCL,2010,"9,364,350,077.00"
NCL,2011,"10,351,448,005.00"
NCL,2012,"9,659,151,917.00"
NCL,2013,"10,151,382,933.00"
NCL,2014,"10,635,035,595.00"
NCL,2015,"8,738,203,074.00"
NCL,2016,"8,724,568,955.00"
NCL,2017,"9,174,048,682.00"
NCL,2018,"9,896,402,284.00"
NCL,2019,"9,475,655,325.00"
NCL,2020,"9,454,629,468.00"
NCL,2021,"10,071,349,664.00"
NCL,2022,"9,623,318,718.00"
NER,1960,"449,526,873.30"
NER,1961,"485,785,231.00"
NER,1962,"531,736,599.30"
NER,1963,"586,294,878.70"
NER,1964,"582,816,396.40"
NER,1965,"673,383,510.80"
NER,1966,"702,296,078.60"
NER,1967,"665,586,872.30"
NER,1968,"641,214,226.20"
NER,1969,"625,867,985.30"
NER,1970,"649,916,621.20"
NER,1971,"693,573,703.60"
NER,1972,"742,779,660.80"
NER,1973,"946,385,105.20"
NER,1974,"1,026,137,111.00"
NER,1975,"1,048,690,933.00"
NER,1976,"1,064,517,601.00"
NER,1977,"1,291,458,041.00"
NER,1978,"1,774,365,590.00"
NER,1979,"2,109,277,666.00"
NER,1980,"2,508,524,721.00"
NER,1981,"2,170,893,414.00"
NER,1982,"2,017,612,216.00"
NER,1983,"1,803,099,561.00"
NER,1984,"1,461,243,326.00"
NER,1985,"1,440,581,652.00"
NER,1986,"1,904,096,998.00"
NER,1987,"2,233,006,105.00"
NER,1988,"2,280,356,193.00"
NER,1989,"2,179,567,114.00"
NER,1990,"3,512,356,508.00"
NER,1991,"3,285,796,875.00"
NER,1992,"3,386,232,579.00"
NER,1993,"3,052,673,849.00"
NER,1994,"1,938,058,175.00"
NER,1995,"2,302,537,562.00"
NER,1996,"2,405,686,940.00"
NER,1997,"2,290,318,910.00"
NER,1998,"2,643,363,519.00"
NER,1999,"2,537,789,821.00"
NER,2000,"2,241,753,193.00"
NER,2001,"2,448,714,704.00"
NER,2002,"2,782,192,879.00"
NER,2003,"3,394,084,732.00"
NER,2004,"3,760,443,738.00"
NER,2005,"4,383,315,965.00"
NER,2006,"4,756,361,252.00"
NER,2007,"5,731,485,052.00"
NER,2008,"7,297,600,226.00"
NER,2009,"7,352,131,310.00"
NER,2010,"7,851,192,502.00"
